1775251359.8500602,15,904.55,0.0,0
1775251359.8500602,16,905.57,0.0,0
1775251359.8505723,17,907.10,0.0,0
1775251359.8505723,18,908.10,0.0,0
1775251359.8505723,19,909.10,0.0,0
1775251359.854138,20,960.47,3.2,0
1775251359.8581376,21,960.75,0.0,0
1775251360.2262936,2,903.65,6.9,0
1775251360.2273045,4,905.00,0.0,0
1775251360.2273045,5,905.98,0.0,0
1775251360.2262936,3,907.99,0.0,0
1775251360.6887515,6,603.57,2.5,0
1775251360.116189,1,1177.14,0.0,0
1775251360.744871,7,858.22,5.6,0
1775251360.744871,8,859.23,0.0,0
1775251360.744871,9,861.23,0.0,0
1775251360.8111901,10,900.20,7.1,0
1775251360.8116994,11,901.19,0.0,0
1775251360.8116994,12,901.19,0.0,0
1775251360.8116994,13,902.20,0.0,0
1775251360.8116994,14,903.71,0.0,0
1775251360.8116994,15,905.00,33.3,0
1775251360.8172002,16,902.35,0.0,0
1775251360.8172002,17,904.47,0.0,0
1775251361.1278348,2,955.34,7.3,0
1775251361.2890043,4,1000.63,16.9,0
1775251361.2890043,5,1002.65,0.0,0
1775251361.288496,3,1004.23,0.0,0
1775251361.2890043,6,1005.05,66.7,0
1775251361.0230105,1,1272.55,12.5,0
1775251361.2902381,7,1006.32,0.0,0
1775251361.6010792,8,903.78,6.1,0
1775251361.6010792,10,906.05,0.0,0
1775251361.6010792,9,907.36,0.0,0
1775251361.6010792,11,908.67,0.0,0
1775251361.708384,12,958.43,12.6,0
1775251361.708384,14,959.74,0.0,0
1775251361.708384,15,961.25,75.0,0
1775251361.708384,13,962.32,0.0,0
1775251361.71776,16,1109.54,16.4,0
1775251361.71776,17,1110.56,33.3,0
1775251361.71776,18,1113.07,0.0,0
1775251361.7737777,19,1060.34,0.0,0
1775251361.7743049,20,1060.83,0.0,0
1775251361.775452,21,1061.70,0.0,0
1775251362.2876434,2,961.52,15.4,0
1775251362.500827,3,957.02,6.6,0
1775251362.5013404,4,957.67,0.0,0
1775251362.5018492,6,959.03,0.0,0
1775251362.5018492,5,961.79,0.0,0
1775251362.5028594,7,962.49,0.0,0
1775251362.5028594,8,963.57,0.0,0
1775251362.0811176,1,1386.37,33.3,0
1775251362.6632612,9,861.26,1.8,0
1775251362.6632612,10,862.89,0.0,0
1775251362.6632612,11,864.32,0.0,0
1775251362.6642702,12,864.69,33.3,0
1775251362.8251023,13,758.70,3.4,0
1775251362.8318303,14,857.53,7.0,0
1775251362.888713,15,803.11,0.0,0
1775251362.889735,16,803.44,0.0,0
1775251363.4532974,2,1009.66,4.1,0
1775251363.4538407,3,1011.63,0.0,0
1775251363.4538407,4,1012.64,50.0,0
1775251363.519202,6,1053.96,2.8,0
1775251363.519716,9,1055.60,0.0,0
1775251363.519202,7,1057.12,8.3,0
1775251363.5186875,5,1059.11,0.0,0
1775251363.519716,8,1060.10,0.0,0
1775251363.519716,10,1061.62,0.0,0
1775251363.5208285,11,1061.50,0.0,0
1775251363.5208285,13,1062.50,0.0,0
1775251363.5208285,12,1064.50,0.0,0
1775251363.5208285,14,1065.01,0.0,0
1775251363.5208285,15,1067.01,0.0,0
1775251363.2464306,1,1341.41,0.0,0
1775251363.5807948,17,1063.13,3.2,0
1775251363.5807948,16,1065.13,0.0,0
1775251363.6878881,18,1013.58,6.8,0
1775251363.690357,19,1115.89,11.5,0
1775251363.8472185,20,961.04,0.0,0
1775251363.847728,21,961.53,0.0,0
1775251364.4684827,2,903.93,7.8,0
1775251364.5700462,3,804.41,7.7,0
1775251364.5705764,4,805.39,0.0,0
1775251364.5705764,5,806.53,0.0,0
1775251364.5711477,6,807.99,0.0,0
1775251364.6397378,7,797.06,16.1,0
1775251364.6407514,8,798.14,0.0,0
1775251364.6407514,9,799.69,0.0,0
1775251364.6407514,11,800.79,0.0,0
1775251364.6407514,10,801.84,0.0,0
1775251364.4614246,1,982.74,0.0,0
1775251364.6990871,12,799.69,28.1,0
1775251364.8041325,13,750.75,25.5,0
1775251364.8072536,14,852.09,7.1,0
1775251365.0634487,2,649.79,0.0,0
1775251365.0634487,3,651.85,0.0,0
1775251365.3699644,4,807.27,7.7,0
1775251365.4315472,5,1002.88,8.1,0
1775251365.4320672,6,1003.46,62.5,0
1775251365.4320672,7,1003.46,0.0,0
1775251365.4325852,8,1005.12,0.0,0
1775251365.4325852,9,1006.60,0.0,0
1775251365.4325852,10,1006.60,0.0,0
1775251365.4331176,11,1007.14,0.0,0
1775251365.0634487,1,1378.86,0.0,0
1775251365.4336472,12,1009.69,0.0,0
1775251365.4960725,13,1002.85,11.3,0
1775251365.4966097,14,1005.01,0.0,0
1775251365.4966097,15,1006.61,0.0,0
1775251365.4966097,16,1008.73,0.0,0
1775251365.4966097,17,1010.33,0.0,0
1775251365.5528846,18,1007.64,7.4,0
1775251365.6578345,19,1009.57,17.9,0
1775251365.6583405,20,1164.92,14.7,0
1775251365.7117143,21,1113.05,0.0,0
1775251366.1751988,2,703.23,18.5,0
1775251366.1751988,3,705.74,0.0,0
1775251366.176225,4,706.08,0.0,0
1775251366.178238,5,1116.44,19.7,0
1775251366.4957294,9,854.14,11.9,0
1775251366.4951844,7,855.98,0.0,0
1775251366.4946759,6,857.95,0.0,0
1775251366.4951844,8,858.51,0.0,0
1775251366.4962726,11,858.42,0.0,0
1775251366.4962726,10,859.71,0.0,0
1775251366.1741612,1,1183.54,58.3,0
1775251366.4968123,12,862.02,0.0,0
1775251366.558521,13,857.06,13.7,0
1775251366.6652513,14,855.37,8.8,0
1775251366.8205893,15,856.13,11.2,0
1775251366.821249,16,856.47,0.0,0
1775251366.876415,18,1058.63,5.1,0
1775251366.876415,17,1059.64,30.0,0
1775251366.8774254,19,1059.62,0.0,0
1775251367.2906911,2,702.25,0.0,0
1775251367.2919104,4,703.14,0.0,0
1775251367.2919104,3,704.16,0.0,0
1775251367.2924492,5,705.13,66.7,0
1775251367.2924492,6,706.71,0.0,0
1775251367.3473468,7,1062.75,14.6,0
1775251367.41085,10,1053.77,6.2,0
1775251367.41085,9,1055.36,0.0,0
1775251367.3601758,8,1107.09,36.4,0
1775251367.4118807,11,1056.45,0.0,0
1775251367.41085,12,1058.54,0.0,0
1775251367.4118807,13,1059.08,0.0,0
1775251367.2901535,1,1181.37,0.0,0
1775251367.4118807,14,1062.55,0.0,0
1775251367.5184615,15,1011.03,12.7,0
1775251367.67555,16,856.59,0.0,0
1775251367.932517,17,1213.23,6.4,0
1775251367.9384108,18,1207.34,0.0,0
1775251367.9893253,20,1157.94,0.0,0
1775251367.9893253,19,1159.21,0.0,0
1775251368.4081006,8,796.41,4.8,0
1775251368.4081006,7,797.76,0.0,0
1775251368.4081006,5,800.42,0.0,0
1775251368.4081006,6,801.61,0.0,0
1775251368.4070914,2,803.93,0.0,0
1775251368.4070914,3,805.07,0.0,0
1775251368.4070914,4,806.07,0.0,0
1775251368.4081006,9,806.16,0.0,0
1775251368.4120998,10,1063.51,8.0,0
1775251368.4754336,11,1055.68,9.5,0
1775251368.5259786,12,1006.15,0.0,0
1775251368.5259786,14,1007.47,0.0,0
1775251368.5259786,13,1007.47,0.0,0
1775251368.4070914,1,1128.42,0.0,0
1775251368.5310686,15,1061.74,18.3,0
1775251368.7354414,16,859.77,0.0,0
1775251369.2005038,2,1058.90,7.6,0
1775251369.2005038,3,1059.91,0.0,0
1775251369.2015135,4,1060.33,0.0,0
1775251369.4712975,13,895.81,14.9,0
1775251369.4689722,5,899.13,0.0,0
1775251369.4704869,9,900.13,0.0,0
1775251369.4704869,10,900.64,0.0,0
1775251369.470994,11,901.21,0.0,0
1775251369.470994,12,901.21,37.5,0
1775251369.4694772,8,904.05,0.0,0
1775251369.4694772,6,905.55,0.0,0
1775251369.4694772,7,906.56,0.0,0
1775251369.4734926,14,903.71,0.0,0
1775251369.1432364,1,1341.48,21.7,0
1775251369.5282867,15,956.94,0.0,0
1775251369.588799,16,951.19,10.2,0
1775251369.5898094,17,952.18,0.0,0
1775251369.5942113,18,953.03,47.1,0
1775251369.750015,19,1058.07,8.9,0
1775251370.3645458,3,904.40,13.6,0
1775251370.365061,2,905.50,0.0,0
1775251370.365061,5,906.80,0.0,0
1775251370.365061,4,907.81,0.0,0
1775251370.481049,8,848.81,6.5,0
1775251370.481049,9,849.82,0.0,0
1775251370.479973,6,852.33,0.0,0
1775251370.481049,10,852.25,0.0,0
1775251370.481049,11,854.24,0.0,0
1775251370.479973,7,857.72,0.0,0
1775251370.481049,12,857.64,0.0,0
1775251370.481049,13,859.01,0.0,0
1775251370.257402,1,1083.66,0.0,0
1775251370.5375104,14,806.55,25.0,0
1775251370.5445445,15,907.99,9.0,0
1775251370.600363,16,853.32,0.0,0
1775251370.8055599,17,1058.32,3.4,0
1775251371.3256204,3,695.42,4.9,0
1775251371.3256204,4,697.43,0.0,0
1775251371.3256204,2,698.93,0.0,0
1775251371.3256204,5,699.99,0.0,0
1775251371.3267603,7,700.15,0.0,0
1775251371.3267603,6,701.49,0.0,0
1775251371.3267603,8,704.01,35.7,0
1775251371.342058,9,895.48,11.3,0
1775251371.342058,10,896.48,0.0,0
1775251371.342058,11,898.04,0.0,0
1775251371.343058,13,951.67,9.3,0
1775251371.343058,12,952.67,0.0,0
1775251371.2669387,1,1030.30,0.0,0
1775251371.4477565,14,850.49,0.0,0
1775251371.4505293,15,902.94,2.0,0
1775251371.505433,16,902.46,10.2,0
1775251371.8628657,17,547.63,0.0,0
1775251372.0179164,2,957.07,4.0,0
1775251372.2339036,3,741.08,0.0,0
1775251372.2344086,4,742.58,0.0,0
1775251372.2344086,5,743.59,0.0,0
1775251372.2344086,6,744.60,0.0,0
1775251372.2349136,8,745.09,0.0,0
1775251372.2349136,7,745.59,0.0,0
1775251372.2349136,9,746.60,0.0,0
1775251372.2355294,10,747.98,41.7,0
1775251372.2355294,11,747.98,0.0,0
1775251372.2355294,12,750.05,0.0,0
1775251372.2922184,13,902.81,15.3,0
1775251372.0179164,1,1178.11,0.0,0
1775251372.3514628,14,846.07,0.0,0
1775251372.4059813,15,847.06,4.6,0
1775251372.4094732,16,897.05,8.3,0
1775251372.971332,17,388.84,3.3,0
1775251372.9724698,18,899.63,2.9,0
1775251373.1378746,2,738.32,5.9,0
1775251373.1388838,4,739.32,0.0,0
1775251373.1388838,6,741.84,0.0,0
1775251373.1388838,3,742.83,0.0,0
1775251373.1388838,5,744.83,0.0,0
1775251373.1401122,7,745.11,0.0,0
1775251373.1407154,11,745.63,0.0,0
1775251373.1401122,9,746.23,0.0,0
1775251373.1407154,10,748.09,44.4,0
1775251373.1401122,8,749.70,0.0,0
1775251373.1940186,12,856.27,9.3,0
1775251373.197532,13,853.75,0.0,0
1775251373.1378746,1,914.42,0.0,0
1775251373.3050141,14,906.09,13.7,0
1775251373.3588297,15,853.33,0.0,0
1775251373.8690593,16,498.43,4.3,0
1775251373.873098,17,905.42,3.4,0
1775251373.873098,18,905.94,25.0,0
1775251373.873098,19,907.91,0.0,0
1775251374.044849,2,790.68,3.8,0
1775251374.0458684,4,792.38,0.0,0
1775251374.0458684,5,793.41,0.0,0
1775251374.044849,3,795.79,0.0,0
1775251374.0458684,6,797.02,22.2,0
1775251374.0458684,7,798.14,0.0,0
1775251374.0458684,9,799.41,0.0,0
1775251374.0458684,8,800.84,0.0,0
1775251374.04928,10,905.67,12.5,0
1775251374.044849,1,964.58,16.7,0
1775251374.1558812,11,854.73,0.0,0
1775251374.2089393,12,805.02,75.0,0
